Date,Open,High,Low,Close,Adj Close,Volume,Days
2021-10-11,182.279999,183,181.839996,181.839996,171.663116,68600,1918
2021-10-12,182.279999,183.369995,181.639999,181.990005,171.804749,71500,1919
2021-10-13,182.419998,182.679993,180.899994,182.309998,172.106827,70400,1920
2021-10-14,183.279999,184.660004,183.050003,184.289993,173.975998,62100,1921
2021-10-15,185.210007,185.210007,183.429993,183.809998,173.522873,62000,1922
2021-10-18,183.080002,183.809998,182.039993,183.080002,172.833725,83000,1923
2021-10-19,182.75,183.240005,181.979996,183.240005,172.984772,92000,1924
2021-10-20,183.539993,184.809998,183.539993,184.300003,173.985443,120600,1925
2021-10-21,184.550003,184.550003,183.880005,184.100006,173.796646,55900,1926
2021-10-22,184.600006,185.720001,184.600006,185.460007,175.080536,55100,1927
2021-10-25,185.169998,185.949997,184.350006,185.669998,175.278778,75500,1928
2021-10-26,185.770004,186.270004,185.5,185.860001,175.45813,93000,1929
2021-10-27,186.660004,186.660004,184.619995,184.619995,174.287537,66700,1930
2021-10-28,184.619995,185.800003,184.619995,185.729996,175.335434,50900,1931
2021-10-29,185.289993,186.279999,185.289993,185.679993,175.288223,54400,1932
2021-11-01,186.279999,186.619995,185.5,186.169998,175.750809,99000,1933
2021-11-02,186.169998,187.559998,185.789993,187.259995,176.77977,63600,1934
2021-11-03,187.490005,189.179993,187.279999,189.130005,178.545135,76500,1935
2021-11-04,188.830002,189.649994,188.600006,189.529999,178.922729,142100,1936
2021-11-05,190,190.919998,190,190.600006,179.932877,508300,1937
2021-11-08,190.649994,190.929993,188.389999,189.169998,178.582901,116500,1938
2021-11-09,189.389999,189.830002,188.509995,189.520004,178.9133,70000,1939
2021-11-10,189.690002,190.429993,189.429993,189.979996,179.347549,96400,1940
2021-11-11,190.070007,190.070007,189.440002,189.919998,179.290939,268800,1941
2021-11-12,190.369995,190.889999,189.779999,189.910004,179.281479,164200,1942
2021-11-15,190.279999,191.050003,190.039993,190.919998,180.234955,91300,1943
2021-11-16,190.839996,191.279999,189.899994,189.899994,179.272049,68300,1944
2021-11-17,189.880005,189.990005,189.050003,189.449997,178.847244,417200,1945
2021-11-18,189,189.059998,187.869995,188.779999,178.214722,106900,1946
2021-11-19,189.110001,189.110001,187.880005,187.899994,177.383972,80500,1947
2021-11-22,188.300003,190.660004,188.199997,189.699997,179.083252,92300,1948
2021-11-23,189.710007,190.940002,189.240005,190.770004,180.093338,105100,1949
2021-11-24,190.509995,190.520004,189.369995,190.169998,179.526917,68700,1950
2021-11-26,188.509995,189.399994,186.960007,187.259995,176.77977,92600,1951
2021-11-29,187.899994,188.75,187.009995,187.979996,177.459488,78800,1952
2021-11-30,187.279999,187.279999,182.820007,183.020004,172.777069,175500,1953
2021-12-01,184.229996,185.779999,181.820007,181.820007,171.644241,248300,1954
2021-12-02,182.300003,184.979996,182.300003,184.029999,173.730545,98700,1955
2021-12-03,184.990005,185.860001,184.210007,185.830002,175.42981,85400,1956
2021-12-06,187,189.729996,186.979996,189.039993,178.460159,377400,1957
2021-12-07,189.889999,190.529999,189.360001,189.649994,179.036011,80100,1958
2021-12-08,189.660004,190.25,187.550003,189.070007,178.488495,511000,1959
2021-12-09,188.570007,189.75,188.419998,189.139999,178.554565,49200,1960
2021-12-10,190.139999,192.389999,190.139999,192.220001,181.462204,92600,1961
2021-12-13,192.119995,194.949997,191.850006,194.380005,183.501312,118300,1962
2021-12-14,194,194.509995,193.360001,194.339996,183.463531,92800,1963
2021-12-15,194.389999,196.649994,194.380005,196.419998,185.427124,122200,1964
2021-12-16,195.279999,196.860001,194.919998,195.979996,186.201477,148800,1965
2021-12-17,195.610001,196.130005,193.270004,193.369995,183.72171,360900,1966
2021-12-20,191.899994,193.350006,191.539993,193.330002,183.683701,174500,1967
2021-12-21,193.520004,193.630005,192.300003,193.539993,183.883224,185000,1968
2021-12-22,193.300003,194.570007,192.589996,194.529999,184.823822,88400,1969
2021-12-23,195.020004,195.5,194.770004,195.050003,185.317871,111700,1970
2021-12-27,195.119995,197.029999,195.119995,197.029999,187.199097,68400,1971
2021-12-28,196.910004,198.25,196.789993,198.119995,188.234711,140300,1972
2021-12-29,198.399994,199.410004,198.139999,198.699997,188.785751,251300,1973
2021-12-30,199.410004,199.699997,198.460007,198.600006,188.690765,77100,1974
2021-12-31,198.600006,200.139999,198.429993,199.880005,189.906876,82600,1975
2022-01-03,198.949997,200,197.429993,199.929993,189.954407,243100,1976
2022-01-04,200.070007,201.580002,200.070007,200.919998,190.895004,141600,1977
2022-01-05,200.850006,202.539993,200.559998,200.570007,190.562469,170600,1978
2022-01-06,200.470001,201.520004,200,200.080002,190.096909,159600,1979
2022-01-07,200.039993,201.360001,199.779999,200.589996,190.581451,189000,1980
2022-01-10,200.380005,200.589996,198.389999,199.080002,189.146835,392800,1981
2022-01-11,199.020004,199.119995,196.800003,199.119995,189.184814,146900,1982
2022-01-12,198.949997,199.139999,198.350006,198.910004,188.985291,268400,1983
2022-01-13,199.080002,199.910004,198.759995,199.460007,189.507874,145000,1984
2022-01-14,198.960007,199.899994,198.009995,199.759995,189.792877,118200,1985
2022-01-18,198.509995,198.699997,196.259995,196.990005,187.161087,260500,1986
2022-01-19,197.190002,198.970001,197.190002,197.550003,187.693146,394800,1987
2022-01-20,197.399994,198.970001,195.850006,196.029999,186.248978,154400,1988
2022-01-21,196.490005,198.429993,195.520004,195.820007,186.049454,221700,1989
2022-01-24,194.839996,195.960007,191.5,195.830002,186.05899,311200,1990
2022-01-25,194.460007,194.460007,190.979996,193.199997,183.560181,215400,1991
2022-01-26,192.729996,194.389999,190.410004,191.910004,182.334549,1061400,1992
2022-01-27,193.080002,195.600006,191.899994,192.419998,182.819107,182900,1993
2022-01-28,191.770004,194.770004,189.860001,194.770004,185.051865,243000,1994
2022-01-31,194,195.809998,193.600006,195.75,185.982956,834400,1995
2022-02-01,195.809998,196.029999,193.740005,195.699997,185.935486,127800,1996
2022-02-02,195.970001,197.979996,195.970001,197.639999,187.778625,412800,1997
2022-02-03,196.889999,198.460007,196.520004,197.449997,187.598145,195700,1998
2022-02-04,196.259995,196.990005,193.919998,194.970001,185.241882,113400,1999
2022-02-07,196.020004,196.449997,194.649994,195.520004,185.76442,115300,2000
2022-02-08,196.039993,197.059998,195.25,196.570007,186.762039,206100,2001
2022-02-09,197.619995,197.960007,196.589996,196.899994,187.075562,241900,2002
2022-02-10,195.630005,196.710007,194.240005,194.850006,185.127869,221900,2003
2022-02-11,195.059998,196.100006,193.759995,194.220001,184.529282,163900,2004
2022-02-14,194.309998,194.990005,191.529999,193.809998,184.13974,119700,2005
2022-02-15,194.880005,196.229996,193.660004,194.449997,184.747818,91500,2006
2022-02-16,194.369995,195.300003,193.139999,194.919998,185.194382,93700,2007
2022-02-17,194.009995,196.600006,193.860001,196.009995,186.229965,83300,2008
2022-02-18,195.580002,196.960007,195.149994,196.160004,186.372498,223500,2009
2022-02-22,196.089996,196.330002,193.410004,194.550003,184.842819,278000,2010
2022-02-23,195.009995,195.259995,192.660004,192.880005,183.256165,160200,2011
2022-02-24,190.119995,190.470001,186.5,190.089996,180.605331,306700,2012
2022-02-25,190.580002,196.100006,190.580002,196.059998,186.277466,509900,2013
2022-02-28,193.559998,194.240005,191.630005,193.789993,184.120758,153200,2014
2022-03-01,193.360001,194.759995,191.669998,192.720001,183.104141,163900,2015
2022-03-02,192.690002,195.559998,192.360001,194.800003,185.080368,169400,2016
2022-03-03,195.75,197.220001,195.360001,196.100006,186.315506,357600,2017
2022-03-04,193.770004,196.410004,193.229996,196.160004,186.372498,188400,2018
2022-03-07,195.5,195.830002,192.070007,192.259995,182.667099,214600,2019
2022-03-08,192.199997,192.789993,187.350006,187.399994,178.049576,217900,2020
2022-03-09,190.259995,190.360001,188.279999,188.889999,179.465256,217400,2021
2022-03-10,187.479996,188.229996,185.610001,187.270004,177.926056,578800,2022
2022-03-11,188.449997,188.899994,184.979996,185.100006,175.864334,215600,2023
2022-03-14,186.100006,187.690002,185.009995,185.960007,176.681442,127600,2024
2022-03-15,187.369995,190.020004,187.119995,189.649994,180.187302,124000,2025
2022-03-16,190.479996,191.080002,187.809998,190.369995,180.871399,108300,2026
2022-03-17,190.270004,192.190002,190.100006,191.880005,182.306046,101500,2027
2022-03-18,192.059998,192.630005,190.789993,192.520004,182.914124,111000,2028
2022-03-21,192.770004,194.399994,191.649994,192.570007,182.961624,265300,2029
2022-03-22,193.589996,194.300003,192.570007,194.029999,184.348755,127800,2030
2022-03-23,194.020004,194.369995,192.100006,192.100006,182.515091,192300,2031
2022-03-24,192.270004,192.839996,191.589996,192.779999,183.868469,122900,2032
2022-03-25,193.25,194.570007,193,194.270004,185.289612,112300,2033
2022-03-28,194.330002,195.059998,193.350006,195.059998,186.043076,84300,2034
2022-03-29,196.600006,197.240005,195.289993,197.050003,187.941086,448200,2035
2022-03-30,196.320007,197.050003,195.710007,197.050003,187.941086,132300,2036
2022-03-31,196.910004,197.75,195.910004,195.910004,186.85379,102200,2037
2022-04-01,197.029999,198.899994,196.399994,198.850006,189.657883,187300,2038
2022-04-04,198.5,198.789993,196.100006,198.229996,189.066544,100100,2039
2022-04-05,197.570007,200.110001,197.570007,198.100006,188.942551,109900,2040
2022-04-06,197.699997,200.470001,197.139999,200.220001,190.964554,140400,2041
2022-04-07,200.520004,202.860001,200.300003,202.320007,192.967499,213200,2042
2022-04-08,202.919998,204.020004,202.410004,203.360001,193.959412,173800,2043
2022-04-11,203.539993,204.339996,202.199997,202.429993,193.072388,229500,2044
2022-04-12,202.899994,204.059998,201.779999,202.5,193.13916,355900,2045
2022-04-13,202.5,204.179993,202.5,204.139999,194.703339,248300,2046
2022-04-14,204.25,205.300003,203.800003,203.850006,194.426758,171700,2047
2022-04-18,203.539993,204.130005,201.580002,202.190002,192.843491,159900,2048
2022-04-19,202.320007,205.649994,202.320007,205.389999,195.895554,127900,2049
2022-04-20,206.229996,208.779999,206.229996,208.309998,198.680603,229800,2050
2022-04-21,209.070007,210.130005,207.710007,207.910004,198.299042,178800,2051
2022-04-22,208.259995,208.440002,204.320007,204.399994,194.951309,250700,2052
2022-04-25,204.490005,205.75,201.529999,205.25,195.762039,235000,2053
2022-04-26,204.830002,205.800003,201.880005,201.910004,192.576431,275600,2054
2022-04-27,202.479996,204.820007,201.800003,202.570007,193.205948,390100,2055
2022-04-28,203.369995,205.729996,202.279999,205.490005,195.990936,199000,2056
2022-04-29,204.75,204.940002,199.910004,200.110001,190.859634,230300,2057
2022-05-02,201.070007,201.710007,194.910004,197.880005,188.732727,492000,2058
2022-05-03,197.800003,199.309998,196.350006,197.669998,188.53244,279800,2059
2022-05-04,197.669998,201.830002,196.970001,201.729996,192.40477,306100,2060
2022-05-05,200.429993,200.910004,195.940002,197.339996,188.217651,237700,2061
2022-05-06,196.860001,198.490005,195.550003,197.240005,188.12233,194700,2062
2022-05-09,195.899994,198.759995,195.020004,197.020004,187.912491,222900,2063
2022-05-10,198.169998,198.520004,194.589996,195.589996,186.548584,2148300,2064
2022-05-11,195.699997,198.160004,194.389999,194.559998,185.566193,391300,2065
2022-05-12,194.600006,195.929993,192.679993,194.949997,185.938171,591700,2066
2022-05-13,195.729996,198.070007,194.970001,197.850006,188.704102,145500,2067
2022-05-16,197.850006,199.360001,197,198.419998,189.247726,144400,2068
2022-05-17,197.800003,197.809998,195.149994,196.850006,187.750351,199500,2069
2022-05-18,194.660004,194.779999,183.960007,184.509995,175.980743,467700,2070
2022-05-19,183.429993,183.490005,180.350006,181.550003,173.157608,820300,2071
2022-05-20,182.649994,182.649994,178.770004,181.630005,173.233902,580600,2072
2022-05-23,183.190002,186.009995,183,185.339996,176.772415,169600,2073
2022-05-24,184.610001,188.160004,184.610001,187.869995,179.18544,166600,2074
2022-05-25,187.619995,188.850006,186.600006,188.270004,179.566956,131400,2075
2022-05-26,189.350006,191.490005,189.270004,190.539993,181.73201,98300,2076
2022-05-27,191,192.889999,190.610001,192.839996,183.92569,136800,2077
2022-05-31,192.039993,192.850006,189.839996,191.589996,182.73349,161300,2078
2022-06-01,191.889999,192.029999,187.729996,189.070007,180.329971,303900,2079
2022-06-02,189.440002,191.889999,186.699997,191.830002,182.962402,136100,2080
2022-06-03,190.660004,191.740005,189.479996,189.940002,181.15976,107400,2081
2022-06-06,191.229996,191.639999,189.630005,190.149994,181.360031,91400,2082
2022-06-07,187.970001,191.190002,187.970001,191.029999,182.199356,107000,2083
2022-06-08,190.059998,190.440002,188.589996,188.75,180.02478,121500,2084
2022-06-09,188.5,190.029999,185.710007,185.779999,177.192062,101800,2085
2022-06-10,183.669998,186.229996,182.699997,184.889999,176.343185,145000,2086
2022-06-13,181.770004,182.880005,180,180.600006,172.251511,257300,2087
2022-06-14,180.880005,181.410004,177.539993,178.809998,170.54425,276700,2088
2022-06-15,180.020004,181.389999,177.369995,179.309998,171.021149,261800,2089
2022-06-16,176.970001,179.009995,175.690002,177.660004,169.447418,197000,2090
2022-06-17,178,178.949997,176.389999,177.059998,168.875168,242800,2091
2022-06-21,178.949997,182.149994,178.380005,181.669998,173.272064,187700,2092
2022-06-22,180.779999,182.470001,180.119995,181.410004,173.024078,392100,2093
2022-06-23,181.039993,183.759995,181.009995,183.630005,176.316498,153800,2094
2022-06-24,184.919998,187.350006,184.649994,187.300003,179.840332,159800,2095
2022-06-27,187.559998,187.809998,186.5,187.149994,179.696304,120000,2096
2022-06-28,187.800003,188.820007,184.440002,184.649994,177.295883,312000,2097
2022-06-29,185.029999,186.130005,184.770004,185.380005,177.996811,536800,2098
2022-06-30,184.350006,186.149994,183.300003,185.339996,177.958405,142500,2099
2022-07-01,185.289993,188.119995,185.139999,187.960007,180.47406,182500,2100
2022-07-05,186.690002,187.330002,184.119995,187.089996,179.638687,125700,2101
2022-07-06,187.729996,188.580002,186.869995,187.399994,179.936356,164300,2102
2022-07-07,187.669998,188,186.610001,187.789993,180.310791,116300,2103
2022-07-08,187.610001,188.660004,186.779999,187.300003,179.840332,117300,2104
2022-07-11,187.050003,187.949997,186.350006,186.869995,179.427444,82000,2105
2022-07-12,186.809998,188.699997,185.770004,186.399994,178.976181,688400,2106
2022-07-13,185.190002,188.089996,184.860001,186.580002,179.149017,801900,2107
2022-07-14,184.330002,186.809998,184.100006,186.610001,179.177841,240400,2108
2022-07-15,187.880005,188.259995,186.699997,187.490005,180.022766,99900,2109
2022-07-18,187.960007,188.25,185.559998,185.779999,178.380875,148700,2110
2022-07-19,187.460007,188.100006,187.080002,187.889999,180.406845,119000,2111
2022-07-20,187.960007,187.970001,186.009995,186.910004,179.465881,96900,2112
2022-07-21,186.639999,187.860001,186.080002,187.470001,180.003571,348300,2113
2022-07-22,187.919998,189,187.399994,188.449997,180.944534,129300,2114
2022-07-25,188.630005,189.820007,188.449997,189.429993,181.885513,85900,2115
2022-07-26,187.460007,188.740005,186.740005,188.580002,181.069351,89000,2116
2022-07-27,188.279999,190.419998,186.800003,189.960007,182.394394,105200,2117
2022-07-28,190.039993,193.179993,189.699997,192.800003,185.121277,130000,2118
2022-07-29,190.820007,191.889999,190.440002,191.690002,184.055481,147400,2119
2022-08-01,191.350006,194.570007,191.350006,193.940002,186.215897,255700,2120
2022-08-02,193.839996,194.169998,192.320007,192.580002,184.910034,95800,2121
2022-08-03,192.710007,194.229996,192.020004,193.800003,186.081451,173300,2122
2022-08-04,193.630005,193.809998,191.910004,192.449997,184.785217,79500,2123
2022-08-05,191.580002,192.309998,190.470001,192.210007,184.554794,84900,2124
2022-08-08,192.809998,193.820007,191.919998,192.330002,184.670013,80600,2125
2022-08-09,192.380005,192.690002,191.419998,191.770004,184.132309,97700,2126
2022-08-10,193.350006,193.770004,192.570007,193.179993,185.486145,95600,2127
2022-08-11,193.869995,194.860001,192.630005,192.809998,185.130875,85100,2128
2022-08-12,193.600006,194.690002,192.869995,194.600006,186.849594,104400,2129
2022-08-15,194.350006,196.720001,194.330002,196.539993,188.712326,84900,2130
2022-08-16,197.050003,199.619995,197.050003,198.869995,190.949524,230400,2131
2022-08-17,197.979996,199.020004,197.979996,198.339996,190.440628,137100,2132
2022-08-18,198.389999,199.270004,197.820007,199.020004,191.093552,126600,2133
2022-08-19,198.259995,199.130005,197.839996,198.220001,190.325424,82400,2134
2022-08-22,197.199997,197.419998,195.699997,196.070007,188.261047,68800,2135
2022-08-23,195.660004,195.660004,194.5,195.220001,187.444885,81900,2136
2022-08-24,195.289993,196.119995,195.070007,195.770004,187.973007,89700,2137
2022-08-25,195.789993,196.839996,195.289993,196.809998,188.971588,71900,2138
2022-08-26,196.820007,197.119995,191.929993,192.080002,184.429962,75700,2139
2022-08-29,190.899994,192.860001,190.5,191.710007,184.074707,90100,2140
2022-08-30,192.240005,192.240005,189.419998,189.720001,182.163956,96400,2141
2022-08-31,190.240005,190.520004,188.660004,188.699997,181.184586,87400,2142
2022-09-01,187.949997,189.75,187.259995,189.710007,182.154343,97000,2143
2022-09-02,190.710007,191.410004,186.380005,187.190002,179.734711,114600,2144
2022-09-06,187.339996,188.309998,185.589996,185.850006,178.448074,121800,2145
2022-09-07,186.160004,189.350006,186.160004,189.25,181.712662,200200,2146
2022-09-08,188.360001,189.369995,186.809998,188.789993,181.270981,97000,2147
2022-09-09,189.339996,191.949997,188.809998,190.860001,183.258545,64900,2148
2022-09-12,191.289993,192.110001,190.910004,191.649994,184.01709,82600,2149
2022-09-13,189.630005,189.860001,184.869995,185.160004,177.785583,160000,2150
2022-09-14,185.770004,185.880005,184,185.039993,177.670319,113400,2151
2022-09-15,185.039993,185.139999,182.979996,183.509995,176.201279,98200,2152
2022-09-16,182.919998,183.860001,182.649994,183.699997,176.383698,160600,2153
2022-09-19,182.970001,185.020004,182.800003,185.020004,177.651138,95000,2154
2022-09-20,183.899994,184.240005,182.460007,183.830002,176.508545,141600,2155
2022-09-21,185.020004,186.529999,183.169998,183.220001,175.922836,100400,2156
2022-09-22,183.289993,183.830002,182.410004,182.690002,175.413956,160200,2157
2022-09-23,181.610001,181.610001,177.440002,179.410004,172.264557,675100,2158
2022-09-26,178.889999,180.759995,178.419998,179.600006,172.446991,376700,2159
2022-09-27,180.399994,181.169998,176.100006,176.399994,169.374435,945100,2160
2022-09-28,176.029999,178.440002,174.639999,177.509995,171.557709,471500,2161
2022-09-29,176.929993,177.199997,173.580002,174.600006,168.745285,267200,2162
2022-09-30,174.940002,175.25,171.690002,171.789993,166.029495,209700,2163
2022-10-03,173.139999,175.190002,172.210007,174.830002,168.96756,206600,2164
2022-10-04,176.300003,178.470001,176.119995,177.779999,171.818634,239700,2165
2022-10-05,176.779999,177.539993,174.919998,176.669998,170.74588,156800,2166
2022-10-06,176.309998,176.880005,173.699997,174.169998,168.329712,384500,2167
2022-10-07,173.539993,173.75,170.880005,171.559998,165.807205,216800,2168
2022-10-10,171.820007,172.889999,170.830002,172.270004,166.493408,136300,2169
2022-10-11,172.139999,175.350006,172.009995,173.839996,168.010757,274300,2170
2022-10-12,175.119995,176.270004,174.559998,174.600006,168.745285,174800,2171
2022-10-13,172.619995,178.240005,172.199997,177.559998,171.606033,341500,2172
2022-10-14,178.580002,178.729996,173.910004,174.210007,168.368362,314900,2173
2022-10-17,175.929993,177.009995,175.740005,176.279999,170.368927,119200,2174
2022-10-18,178.610001,179.660004,177.5,178.509995,172.52417,102400,2175
2022-10-19,178.559998,179.419998,176.809998,177.550003,171.596359,90300,2176
2022-10-20,177.740005,177.990005,175,175.179993,169.305817,182400,2177
2022-10-21,175.080002,178.460007,174.539993,178.029999,172.060272,138100,2178
2022-10-24,179.100006,181.380005,178.770004,180.970001,174.901703,120700,2179
2022-10-25,181.410004,183.830002,180.639999,183.710007,177.54982,91200,2180
2022-10-26,184.020004,186.190002,183.600006,184.919998,178.719223,102100,2181
2022-10-27,185.389999,186.339996,184.860001,185.059998,178.854538,120900,2182
2022-10-28,185.289993,189.300003,185.289993,189.199997,182.855698,140800,2183
2022-10-31,188.509995,189.169998,187.720001,187.960007,181.657303,172900,2184
2022-11-01,188.550003,189.25,186.889999,187.360001,181.077408,213100,2185
2022-11-02,187.240005,188.949997,184.199997,184.240005,178.062042,119900,2186
2022-11-03,182.889999,184.610001,182.479996,183.729996,177.569138,131900,2187
2022-11-04,185.839996,187.009995,183.559998,186.050003,179.81134,91500,2188
2022-11-07,186.350006,188.149994,186.259995,187.839996,181.541321,163500,2189
2022-11-08,188.389999,189.589996,186.5,188.309998,181.99556,136000,2190
2022-11-09,187.710007,188.740005,185.699997,185.779999,179.5504,84900,2191
2022-11-10,189.809998,190.899994,187.600006,190.570007,184.179779,195800,2192
2022-11-11,190.630005,190.889999,187.419998,190.100006,183.72554,122400,2193
2022-11-14,189.470001,191.660004,188.529999,188.639999,182.314499,137200,2194
2022-11-15,191.25,191.660004,189.369995,190.610001,184.218445,221200,2195
2022-11-16,190.789993,192.380005,190.789993,191.479996,185.059235,181700,2196
2022-11-17,190.75,191.350006,189.919998,191.339996,184.923965,276300,2197
2022-11-18,192.990005,193.639999,191.970001,193.199997,186.721588,86200,2198
2022-11-21,193.380005,195.229996,193.139999,195.009995,188.470886,137300,2199
2022-11-22,196.089996,196.419998,195.479996,196.309998,189.727295,109100,2200
2022-11-23,196.449997,197.229996,196.309998,196.809998,190.210541,199300,2201
2022-11-25,196.729996,197.229996,196.699997,197.229996,190.616455,55300,2202
2022-11-28,196.460007,197.460007,196.149994,196.479996,189.891586,225300,2203
2022-11-29,196.229996,196.270004,194.929993,195.809998,189.244049,330700,2204
2022-11-30,195.350006,199.589996,194.630005,199.589996,192.897308,282300,2205
2022-12-01,199.460007,199.460007,197.820007,198.479996,191.824539,121000,2206
2022-12-02,197.220001,199.75,197,199.449997,192.761993,80600,2207
2022-12-05,198.110001,198.110001,196.529999,197.020004,190.413483,109400,2208
2022-12-06,197.199997,197.589996,194.710007,195.740005,189.176407,152500,2209
2022-12-07,195.720001,196.679993,195.630005,196.179993,189.601639,101800,2210
2022-12-08,196.100006,197.139999,195.970001,197.029999,190.423141,57900,2211
2022-12-09,196.419998,196.850006,195.520004,195.550003,188.992783,66900,2212
2022-12-12,195.929993,197.399994,195.339996,197.339996,190.722733,94200,2213
2022-12-13,199.710007,199.710007,196.139999,196.979996,190.374817,106800,2214
2022-12-14,197.320007,198.830002,195.789993,197.009995,190.403809,117200,2215
2022-12-15,194.009995,194.169998,190.880005,192.270004,187.192917,130000,2216
2022-12-16,191.130005,191.720001,189.699997,191.240005,186.190109,207100,2217
2022-12-19,191.360001,192.699997,189.929993,191.039993,185.995392,108200,2218
2022-12-20,190.820007,191.630005,189.889999,191.050003,186.005127,150100,2219
2022-12-21,191.850006,193.630005,191.850006,193,187.903625,156300,2220
2022-12-22,192.149994,192.449997,190.169998,192.289993,187.212387,106200,2221
2022-12-23,192.169998,193.399994,191.830002,193.279999,188.176239,111200,2222
2022-12-27,193.759995,194.5,193.240005,194.070007,188.945389,268100,2223
2022-12-28,194.419998,194.850006,191.589996,191.589996,186.530869,96200,2224
2022-12-29,192.399994,193.179993,192.199997,192.550003,187.465515,107900,2225
2022-12-30,192.070007,192.179993,190.25,191.570007,186.511398,100100,2226
2023-01-03,191.880005,191.880005,189.119995,190.979996,185.936981,151200,2227
2023-01-04,191.539993,192.789993,190.460007,191.729996,186.667175,114600,2228
2023-01-05,191.270004,191.380005,189.559998,189.960007,184.943924,135000,2229
2023-01-06,191.940002,195.630005,191.940002,195.020004,189.8703,132900,2230
2023-01-09,194.929993,196.149994,192.949997,192.949997,187.85495,222300,2231
2023-01-10,193.300003,193.630005,192.440002,193.080002,187.981522,101500,2232
2023-01-11,193.740005,194.210007,191.929993,193.330002,188.22493,232100,2233
2023-01-12,193.690002,193.830002,191.820007,192.220001,187.144241,136300,2234
2023-01-13,191.520004,193.240005,191.520004,193.110001,188.010727,161100,2235
2023-01-17,193.270004,194.860001,193.149994,193.279999,188.176239,106900,2236
2023-01-18,193.279999,193.279999,188.059998,188.139999,183.171967,255100,2237
2023-01-19,187.610001,188.169998,186.5,186.550003,181.623962,333600,2238
2023-01-20,186.830002,188.050003,185.580002,187.970001,183.00647,92300,2239
2023-01-23,188.240005,189.669998,187.979996,188.649994,183.668488,167300,2240
2023-01-24,188.539993,190,187.699997,189.360001,184.359756,101300,2241
2023-01-25,188.25,190,187.559998,190,184.982849,115200,2242
2023-01-26,190,190,188.820007,189.460007,184.457123,133000,2243
2023-01-27,189.229996,189.860001,188.100006,188.929993,183.941101,88100,2244
2023-01-30,188.619995,190.350006,188.619995,189.110001,184.116364,140500,2245
2023-01-31,189.539993,191.289993,189.070007,191.259995,186.209595,130300,2246
2023-02-01,191.070007,193.770004,190.410004,192.860001,187.767334,157500,2247
2023-02-02,192.039993,192.710007,190.789993,191.529999,186.472458,153100,2248
2023-02-03,191.710007,191.770004,189.460007,190.949997,185.907761,161300,2249
2023-02-06,190.300003,190.970001,190.050003,190.679993,185.644897,77600,2250
2023-02-07,189.639999,190.320007,188.110001,190.050003,185.031555,117100,2251
2023-02-08,189.089996,189.229996,188.339996,188.460007,183.483521,133200,2252
2023-02-09,189.630005,190.139999,187.419998,187.570007,182.617035,120700,2253
2023-02-10,187.679993,189.399994,187.339996,189.360001,184.359756,143500,2254
2023-02-13,189.809998,191.660004,189.809998,191.660004,186.59903,67800,2255
2023-02-14,191.210007,191.600006,189.300003,189.979996,184.963379,76700,2256
2023-02-15,189.679993,190.699997,188.899994,190.639999,185.605957,83400,2257
2023-02-16,189.100006,190.360001,188.350006,189.240005,184.24292,104700,2258
2023-02-17,189.080002,191.570007,189.080002,191.529999,186.472458,64900,2259
2023-02-21,190.470001,191.5,189.800003,190.570007,185.537811,127000,2260
2023-02-22,190.679993,191.949997,189.880005,190.270004,185.245728,110000,2261
2023-02-23,190.589996,190.949997,188.860001,190.050003,185.031555,72000,2262
2023-02-24,188.839996,189.110001,187.820007,188.949997,183.960571,102400,2263
2023-02-27,189.800003,190.25,188.229996,188.589996,183.610077,105600,2264
2023-02-28,188.050003,188.139999,187,187,182.062088,116500,2265
2023-03-01,186.770004,186.770004,184.429993,186,181.08847,84300,2266
2023-03-02,185.660004,188.630005,185.660004,188.350006,183.376434,80500,2267
2023-03-03,188.360001,188.809998,187,188.619995,183.639297,71000,2268
2023-03-06,188.449997,189.149994,188.190002,188.699997,183.717178,72500,2269
2023-03-07,188.850006,189.320007,186.600006,186.970001,182.032867,81800,2270
2023-03-08,186.740005,187.149994,185.889999,187.089996,182.149689,70300,2271
2023-03-09,187.690002,187.929993,184.850006,185.199997,180.309616,71800,2272
2023-03-10,185.360001,185.839996,183.369995,184.070007,179.209442,123200,2273
2023-03-13,183.589996,187.160004,183.5,184.580002,179.705994,501900,2274
2023-03-14,185.619995,186.660004,184.889999,186.539993,181.614227,70100,2275
2023-03-15,184.970001,187.479996,184.850006,187.470001,182.519669,83400,2276
2023-03-16,187.179993,187.75,186.429993,187.600006,182.64624,82800,2277
2023-03-17,187.460007,187.460007,185.320007,186.100006,181.185837,106500,2278
2023-03-20,186.970001,188.839996,186.970001,188.660004,183.678238,177100,2279
2023-03-21,189.179993,189.199997,187.479996,188.729996,183.746399,65400,2280
2023-03-22,188.880005,190,187.009995,187.009995,182.071808,125400,2281
2023-03-23,187.770004,188.410004,186,186.539993,181.614227,83200,2282
2023-03-24,185.910004,189.089996,185.910004,188.970001,184.81427,92800,2283
2023-03-27,189.690002,190.809998,189.690002,190.149994,185.968323,135300,2284
2023-03-28,190.220001,191.380005,190.149994,190.490005,186.300842,144000,2285
2023-03-29,191.610001,191.720001,191.139999,191.570007,187.357086,139500,2286
2023-03-30,192.089996,192.550003,191.470001,192.130005,187.904785,79800,2287
2023-03-31,192.860001,193.669998,192.820007,193.520004,189.264221,74600,2288
